EXCEL	AVERAGEA	statistical	unreviewed		0	0	"value1, [value2], ..."			
EXCEL	AVERAGEIF	statistical	unreviewed		0	0	"range, criteria, [average_range]"			
EXCEL	AVERAGEIFS	statistical	bindable	PeriodSequence.aggregate	0	0	"average_range, criteria_range1, criteria1, [criteria_range2, criteria2], ..."			
EXCEL	BETA.DIST	statistical	bindable	betaCDF	0	0	"x,alpha,beta,cumulative,[A],[B]"			
EXCEL	BETA.INV	statistical	unreviewed		0	0	"probability,alpha,beta,[A],[B]"			
EXCEL	BINOM.DIST	statistical	bindable	binomialPMF	0	0	"number_s,trials,probability_s,cumulative"			
EXCEL	BINOM.DIST.RANGE	statistical	unreviewed		0	0	"trials,probability_s,number_s,[number_s2]"			
EXCEL	BINOM.INV	statistical	unreviewed		0	0	"trials,probability_s,alpha"			
EXCEL	CHISQ.DIST	statistical	bindable	chi2pdf	0	0	"x,deg_freedom,cumulative"			
EXCEL	CHISQ.DIST.RT	statistical	bindable	TimeSeries.ljungBox	0	0	"x,deg_freedom"			
EXCEL	CHISQ.INV	statistical	unreviewed		0	0	"probability,deg_freedom"			
EXCEL	CHISQ.INV.RT	statistical	unreviewed		0	0	"probability,deg_freedom"			
EXCEL	CHISQ.TEST	statistical	unreviewed		0	0	"actual_range,expected_range"			
EXCEL	CONFIDENCE.NORM	statistical	bindable	confidence	0	0	"alpha,standard_dev,size"			
EXCEL	CONFIDENCE.T	statistical	bindable	MovingAverageModel.predictWithConfidence	0	0	"alpha,standard_dev,size"			
EXCEL	CORREL	statistical	bindable	correlationCoefficient	0	0	"array1, array2"			
EXCEL	COUNT	statistical	implemented	FormulaEvaluator.Function	43316	45	"value1, [value2], ..."			
EXCEL	COUNTA	statistical	unreviewed		35	5	"value1, [value2], ..."			
EXCEL	COUNTBLANK	statistical	unreviewed		0	0	range			
EXCEL	COUNTIF	statistical	unreviewed		60	1	"range, criteria"			
EXCEL	COUNTIFS	statistical	unreviewed		0	0	"criteria_range1, criteria1, [criteria_range2, criteria2]..."			
EXCEL	COVARIANCE.P	statistical	bindable	covariance	124	4	"array1,array2"			
EXCEL	COVARIANCE.S	statistical	bindable	covariance	0	0	"array1,array2"			
EXCEL	DEVSQ	statistical	bindable	sumOfSquaredAvgDiff	0	0	"number1, [number2], ..."			
EXCEL	EXPON.DIST	statistical	bindable	exponentialCDF	0	0	"x,lambda,cumulative"			
EXCEL	F.DIST	statistical	bindable	fCDF	0	0	"x,deg_freedom1,deg_freedom2,cumulative"			
EXCEL	F.DIST.RT	statistical	unreviewed		0	0	"x,deg_freedom1,deg_freedom2"			
EXCEL	F.INV	statistical	bindable	fQuantile	0	0	"probability,deg_freedom1,deg_freedom2"			
EXCEL	F.INV.RT	statistical	unreviewed		0	0	"probability,deg_freedom1,deg_freedom2"			
EXCEL	F.TEST	statistical	unreviewed		0	0	"array1,array2"			
EXCEL	FISHER	statistical	bindable	fisher	0	0	x			
EXCEL	FISHERINV	statistical	bindable	rho	0	0	y			
EXCEL	FORECAST	statistical	bindable	linearRegression	0	0	"x, known_y's, known_x's"			
EXCEL	FORECAST.ETS	statistical	bindable	HoltWintersModel.trainedForecast	0	0	"target_date, values, timeline, [seasonality], [data_completion], [aggregation]"			
EXCEL	FORECAST.ETS.CONFINT	statistical	bindable	HoltWintersModel.predictWithConfidence	0	0	"target_date, values, timeline, [confidence_level], [seasonality], [data_completion], [aggregation]"			
EXCEL	FORECAST.ETS.SEASONALITY	statistical	unreviewed		0	0	"values, timeline, [data_completion], [aggregation]"			
EXCEL	FORECAST.ETS.STAT	statistical	unreviewed		0	0	"values, timeline, statistic_type, [seasonality], [data_completion], [aggregation]"			
EXCEL	FORECAST.LINEAR	statistical	bindable	LinearTrend.trainedForecast	0	0	"x, known_y's, known_x's"			
EXCEL	FREQUENCY	statistical	unreviewed		0	0	"data_array, bins_array"			
EXCEL	GAMMA	statistical	unreviewed		0	0	number			
EXCEL	GAMMA.DIST	statistical	unreviewed		0	0	"x,alpha,beta,cumulative"			
EXCEL	GAMMA.INV	statistical	unreviewed		0	0	"probability,alpha,beta"			
EXCEL	GAMMALN	statistical	bindable	logFactorial	0	0	x			
EXCEL	GAMMALN.PRECISE	statistical	unreviewed		0	0	x			
EXCEL	GAUSS	statistical	unreviewed		0	0	z			
EXCEL	GEOMEAN	statistical	bindable	geometricMean	0	0	"number1, [number2], ..."			
EXCEL	GROWTH	statistical	bindable	TimeSeries.exponential	0	0	"known_y's, [known_x's], [new_x's], [const]"			
EXCEL	HARMEAN	statistical	bindable	harmonicMean	0	0	"number1, [number2], ..."			
EXCEL	HYPGEOM.DIST	statistical	bindable	hypergeometric	0	0	"sample_s,number_sample,population_s,number_pop,cumulative"			
EXCEL	INTERCEPT	statistical	bindable	intercept	0	0	"known_y's, known_x's"			
EXCEL	KURT	statistical	bindable	kurtosis	0	0	"number1, [number2], ..."			
EXCEL	LARGE	statistical	unreviewed		0	0	"array, k"			
EXCEL	LINEST	statistical	bindable	linearRegression	0	0	"known_y's, [known_x's], [const], [stats]"			
EXCEL	LOGEST	statistical	bindable	ExponentialTrend	0	0	"known_y's, [known_x's], [const], [stats]"			
EXCEL	LOGNORM.DIST	statistical	bindable	logNormalCDF	0	0	"x,mean,standard_dev,cumulative"			
EXCEL	LOGNORM.INV	statistical	unreviewed		0	0	"probability, mean, standard_dev"			
EXCEL	MAX	statistical	implemented	FormulaEvaluator.Function	992	114	"number1, [number2], ..."			
EXCEL	MAXA	statistical	unreviewed		0	0	"value1,[value2],..."			
